period,treatement,treatdate,individual,npts,iP1,tP1,vP1,sS1,iS1,tS1,vS1,vP2,iP2,tP2,sS2,iS2,tS2,vS2,vT1,tT1,iT1,vT2,tT2,iT2,iZC1,tZC1,vZC1,sZC1,aP0,vP0,iP0,tP0,decay_a,decay_tau,decay_b,iZC2,tZC2,vZC2,sZC2,aP1,aP2,Fmax,Pmax,Flow,Plow,Fhigh,Phigh,Bndwidth
ACC,T8,18-May,67.1,2048.000000,1024.000000,0.000000,0.621325,488.697402,1019.000000,-0.020010,0.475686,-1.007719,1040.000000,0.064031,-2257.060672,1031.000000,0.028014,0.007673,-0.008538,-0.392191,926.000000,-0.004156,0.192094,1072.000000,966.000000,-0.232113,-0.000710,20.613986,-3.442175,-0.031027,106.000000,-0.308150,-1.306042,39.855446,0.019912,1031.000000,0.028014,0.007673,-2257.060672,0.000044,-0.000053,4516.601562,0.000000,1586.914062,-3.084562,7690.429688,-3.127457,6103.515625
ACC,T8,19-May,67.1,2048.000000,1024.000000,0.000000,0.597091,460.115303,1019.000000,-0.020010,0.460363,-0.980726,1040.000000,0.064031,-2196.708907,1031.000000,0.028014,0.012325,-0.007978,-0.400195,924.000000,-0.003382,0.192094,1072.000000,965.000000,-0.236115,-0.001211,20.446139,-3.426147,-0.030860,105.000000,-0.316154,-1.277080,39.912723,0.020619,1031.000000,0.028014,0.012325,-2196.708907,0.000043,-0.000052,4516.601562,0.000000,1586.914062,-3.049393,7690.429688,-3.136812,6103.515625
ACC,T8,20-May,67.1,2048.000000,1024.000000,0.000000,0.576428,434.870334,1019.000000,-0.020010,0.445623,-0.951631,1040.000000,0.064031,-2097.474585,1032.000000,0.032016,-0.122076,-0.008246,-0.400195,924.000000,-0.002807,0.196096,1073.000000,965.000000,-0.236115,-0.001061,19.176023,-3.381008,-0.029763,106.000000,-0.312152,-1.250083,37.986232,0.021324,1031.000000,0.028014,0.041910,-2080.346973,0.000042,-0.000052,4394.531250,0.000000,1464.843750,-3.569172,7446.289062,-3.024829,5981.445312
ACC,T8,21-May,67.1,2048.000000,1024.000000,0.000000,0.555468,425.722556,1018.000000,-0.024012,0.398221,-0.929918,1039.000000,0.060029,-2132.763850,1031.000000,0.028014,-0.046128,-0.007869,-0.392191,926.000000,-0.003388,0.188092,1071.000000,966.000000,-0.232113,-0.001472,19.945184,-3.216114,-0.028988,106.000000,-0.308150,-1.231845,39.168516,0.020387,1031.000000,0.028014,-0.046128,-2132.763850,0.000039,-0.000048,4638.671875,0.000000,1586.914062,-3.171216,7812.500000,-3.105843,6225.585938
ACC,T8,22-May,67.1,2048.000000,1024.000000,0.000000,0.555232,422.691411,1019.000000,-0.020010,0.426962,-0.901237,1039.000000,0.060029,-2100.382201,1031.000000,0.028014,-0.001304,-0.007527,-0.392191,926.000000,-0.003975,0.204100,1075.000000,967.000000,-0.228111,-0.000539,19.307415,-3.199609,-0.028549,106.000000,-0.304149,-1.193663,36.796372,0.015275,1031.000000,0.028014,-0.001304,-2100.382201,0.000039,-0.000048,4516.601562,0.000000,1586.914062,-3.002794,7690.429688,-3.127707,6103.515625
ACC,T8,23-May,67.1,2048.000000,1024.000000,0.000000,0.568833,425.080534,1019.000000,-0.020010,0.439937,-0.957171,1040.000000,0.064031,-2137.256273,1031.000000,0.028014,0.008936,-0.008423,-0.392191,926.000000,-0.003386,0.188092,1071.000000,967.000000,-0.228111,-0.000095,20.047604,-3.381980,-0.030160,106.000000,-0.304149,-1.241724,39.693889,0.021961,1031.000000,0.028014,0.008936,-2137.256273,0.000041,-0.000050,4516.601562,0.000000,1586.914062,-3.066936,7690.429688,-3.124364,6103.515625
ACC,T8,24-May,67.1,2048.000000,1024.000000,0.000000,0.567761,424.050019,1018.000000,-0.024012,0.411040,-0.950316,1040.000000,0.064031,-2069.163389,1032.000000,0.032016,-0.147476,-0.007960,-0.396193,925.000000,-0.002705,0.192094,1072.000000,966.000000,-0.232113,-0.001142,20.522875,-3.371081,-0.029658,106.000000,-0.308150,-1.243862,38.416792,0.021259,1031.000000,0.028014,0.015928,-2064.684072,0.000041,-0.000052,4394.531250,0.000000,1464.843750,-3.639048,7446.289062,-3.045403,5981.445312
ACC,T8,25-May,67.1,2048.000000,1024.000000,0.000000,0.566856,415.688961,1018.000000,-0.024012,0.411873,-0.941671,1040.000000,0.064031,-2028.384511,1032.000000,0.032016,-0.122165,-0.007909,-0.404197,923.000000,-0.002548,0.196096,1073.000000,965.000000,-0.236115,-0.000583,19.312971,-3.391244,-0.029645,106.000000,-0.312152,-1.227333,35.238261,0.028094,1031.000000,0.028014,0.036429,-2012.642738,0.000042,-0.000052,4394.531250,0.000000,1464.843750,-3.444360,7324.218750,-3.057463,5859.375000
ACC,T8,26-May,67.1,2048.000000,1024.000000,0.000000,0.565380,419.894010,1018.000000,-0.024012,0.408076,-0.916316,1040.000000,0.064031,-1956.937257,1032.000000,0.032016,-0.088222,-0.007470,-0.400195,924.000000,-0.002170,0.200098,1074.000000,966.000000,-0.232113,-0.000689,19.583896,-3.333041,-0.029206,106.000000,-0.308150,-1.208657,33.933795,0.028953,1031.000000,0.028014,0.062674,-1924.643450,0.000041,-0.000052,4272.460938,0.000000,1464.843750,-3.456559,7202.148438,-3.029870,5737.304688
ACC,T8,27-May,67.1,2048.000000,1024.000000,0.000000,0.575476,428.093831,1018.000000,-0.024012,0.420492,-0.928432,1041.000000,0.068033,-1943.222227,1032.000000,0.032016,-0.095555,-0.007830,-0.400195,924.000000,-0.002684,0.204100,1075.000000,966.000000,-0.232113,-0.000189,19.691361,-3.389447,-0.029558,105.000000,-0.312152,-1.182346,35.874533,0.020941,1031.000000,0.028014,0.054821,-1917.489076,0.000042,-0.000053,3051.757812,0.000000,1464.843750,-3.373664,7080.078125,-3.021864,5615.234375
ACC,T8,28-May,67.1,2048.000000,1024.000000,0.000000,0.575742,426.424157,1018.000000,-0.024012,0.412006,-0.931009,1041.000000,0.068033,-1959.101452,1032.000000,0.032016,-0.050443,-0.008087,-0.396193,925.000000,-0.002058,0.200098,1074.000000,966.000000,-0.232113,-0.001306,20.016126,-3.348747,-0.029418,106.000000,-0.308150,-1.195463,34.409776,0.028015,1032.000000,0.032016,-0.050443,-1959.101452,0.000042,-0.000053,3051.757812,0.000000,1464.843750,-3.452218,7202.148438,-3.159521,5737.304688
ACC,T8,29-May,67.1,2048.000000,1024.000000,0.000000,0.554757,413.629466,1018.000000,-0.024012,0.400048,-0.905831,1040.000000,0.064031,-1959.017770,1032.000000,0.032016,-0.109080,-0.007315,-0.392191,926.000000,-0.001830,0.192094,1072.000000,967.000000,-0.228111,-0.001099,19.621639,-3.234044,-0.028869,106.000000,-0.304149,-1.185535,34.248987,0.033518,1031.000000,0.028014,0.043737,-1941.656846,0.000040,-0.000050,4394.531250,0.000000,1464.843750,-3.676394,7324.218750,-3.020006,5859.375000
ACC,T8,30-May,67.1,2048.000000,1024.000000,0.000000,0.542895,401.973799,1018.000000,-0.024012,0.390170,-0.888676,1040.000000,0.064031,-1913.720149,1032.000000,0.032016,-0.091415,-0.007676,-0.384188,928.000000,-0.001487,0.192094,1072.000000,969.000000,-0.220107,-0.000071,18.982548,-3.176807,-0.028627,106.000000,-0.296145,-1.167520,33.586201,0.036525,1031.000000,0.028014,0.056045,-1883.625490,0.000039,-0.000049,3173.828125,0.000000,1586.914062,-3.107765,7324.218750,-3.028475,5737.304688
ACC,T8,31-May,67.1,2048.000000,1024.000000,0.000000,0.539533,405.669977,1018.000000,-0.024012,0.387899,-0.880669,1040.000000,0.064031,-1896.108743,1031.000000,0.028014,0.020946,-0.007742,-0.372182,931.000000,-0.001528,0.188092,1071.000000,970.000000,-0.216106,-0.001218,19.207859,-3.038914,-0.028076,107.000000,-0.288141,-1.156108,36.778472,0.028549,1031.000000,0.028014,0.020946,-1896.108743,0.000037,-0.000048,3173.828125,0.000000,1586.914062,-3.354375,7446.289062,-3.083668,5859.375000
EXPT,T8,31-May,67.1,2048.000000,1024.000000,0.000000,0.539533,405.669977,1018.000000,-0.024012,0.387899,-0.880669,1040.000000,0.064031,-1896.108743,1031.000000,0.028014,0.020946,-0.007742,-0.372182,931.000000,-0.001528,0.188092,1071.000000,970.000000,-0.216106,-0.001218,19.207859,-3.038914,-0.028076,107.000000,-0.288141,-1.156108,36.778472,0.028549,1031.000000,0.028014,0.020946,-1896.108743,0.000037,-0.000048,3173.828125,0.000000,1586.914062,-3.354375,7446.289062,-3.083668,5859.375000
EXPT,T8,1-Jun,67.1,2048.000000,1024.000000,0.000000,0.522135,387.236251,1018.000000,-0.024012,0.374773,-0.833566,1040.000000,0.064031,-1778.889449,1032.000000,0.032016,-0.078285,-0.007068,-0.396193,925.000000,-0.001413,0.200098,1074.000000,967.000000,-0.228111,-0.001024,17.846501,-3.164197,-0.028267,105.000000,-0.308150,-1.095506,33.997445,0.025965,1031.000000,0.028014,0.059187,-1753.396418,0.000037,-0.000047,4394.531250,0.000000,1586.914062,-3.027211,7202.148438,-3.017339,5615.234375
EXPT,T8,2-Jun,67.1,2048.000000,1024.000000,0.000000,0.553934,373.071488,1018.000000,-0.024012,0.419785,-0.908101,1042.000000,0.072035,-1757.380447,1033.000000,0.036018,-0.132483,-0.007661,-0.436213,915.000000,-0.000205,0.212104,1077.000000,961.000000,-0.252123,-0.000326,15.747951,-3.718687,-0.030575,102.000000,-0.344168,-1.146927,31.325819,0.031948,1032.000000,0.032016,0.004991,-1745.834501,0.000042,-0.000056,4028.320312,0.000000,1464.843750,-3.029815,6591.796875,-3.041923,5126.953125
EXPT,T8,3-Jun,67.1,2048.000000,1024.000000,0.000000,0.525982,315.145463,1017.000000,-0.028014,0.396883,-0.797101,1047.000000,0.092045,-1213.238311,1034.000000,0.040020,-0.001160,-0.006901,-0.504246,898.000000,-0.001221,0.272133,1092.000000,952.000000,-0.288141,-0.000017,12.045150,-4.009167,-0.028672,97.000000,-0.400195,-1.026405,23.416650,0.027118,1034.000000,0.040020,-0.001160,-1213.238311,0.000046,-0.000065,2319.335938,0.000000,1098.632812,-3.669859,5249.023438,-3.219449,4150.390625
EXPT,T8,4-Jun,67.1,2048.000000,1024.000000,0.000000,0.512164,295.895392,1016.000000,-0.032016,0.373436,-0.705814,1052.000000,0.112055,-853.054789,1034.000000,0.040020,0.119089,-0.006311,-0.516252,895.000000,-0.003621,0.368180,1116.000000,950.000000,-0.296145,-0.000635,11.660934,-4.195754,-0.030629,95.000000,-0.416203,-0.893242,19.072750,0.008606,1036.000000,0.048023,-0.016463,-843.169064,0.000046,-0.000074,1953.125000,0.000000,976.562500,-3.552052,4394.531250,-3.270311,3417.968750
EXPT,T8,5-Jun,67.1,2048.000000,1024.000000,0.000000,0.551875,294.312783,1015.000000,-0.036018,0.395115,-0.609548,1061.000000,0.148072,-695.744194,1034.000000,0.040020,0.232770,-0.006068,-0.568277,882.000000,-0.004703,0.584285,1170.000000,944.000000,-0.320156,-0.000614,10.478037,-4.925165,-0.032616,93.000000,-0.448219,-0.780837,13.071539,-0.002320,1038.000000,0.056027,0.014499,-616.577259,0.000056,-0.000095,1586.914062,0.000000,732.421875,-3.714839,3295.898438,-3.040743,2563.476562
EXPT,T8,6-Jun,67.1,2048.000000,1024.000000,0.000000,0.541150,265.696524,1014.000000,-0.040020,0.391248,-0.434557,1076.000000,0.208102,-552.816307,1035.000000,0.044021,0.247617,-0.005494,-0.588287,877.000000,-0.003848,0.872426,1242.000000,941.000000,-0.332162,-0.000439,10.441280,-4.868587,-0.031582,90.000000,-0.472231,-0.531768,6.952452,0.000897,1041.000000,0.068033,-0.001198,-408.317666,0.000061,-0.000116,1220.703125,0.000000,488.281250,-3.476032,2319.335938,-3.413918,1831.054688
EXPT,T8,7-Jun,67.1,2048.000000,1024.000000,0.000000,0.567580,295.427013,1014.000000,-0.040020,0.401030,-0.318246,1081.000000,0.228111,-507.314865,1035.000000,0.044021,0.288982,-0.004480,-0.596291,875.000000,-0.003822,1.012494,1277.000000,942.000000,-0.328160,-0.000005,9.068989,-5.111785,-0.033093,89.000000,-0.472231,-0.400579,5.368157,0.003324,1043.000000,0.076037,-0.000984,-323.416663,0.000064,-0.000105,1098.632812,0.000000,488.281250,-3.353212,2075.195312,-3.228777,1586.914062
EXPT,T8,8-Jun,67.1,2048.000000,1024.000000,0.000000,0.553374,282.977823,1014.000000,-0.040020,0.388719,-0.290737,1077.000000,0.212104,-495.047381,1034.000000,0.040020,0.319606,-0.004362,-0.592289,876.000000,-0.003764,1.008492,1276.000000,942.000000,-0.328160,-0.000560,10.058279,-5.142850,-0.033354,90.000000,-0.468229,-0.348662,5.762044,-0.000331,1043.000000,0.076037,0.001553,-317.196083,0.000063,-0.000089,1220.703125,0.000000,488.281250,-4.055723,2197.265625,-3.123860,1708.984375
ACC,T1,9-Jun,67.2,2048.000000,1024.000000,0.000000,0.830206,670.150097,1018.000000,-0.024012,0.592083,-1.155772,1040.000000,0.064031,-2777.515181,1032.000000,0.032016,-0.054106,-0.010319,-0.456223,910.000000,-0.000354,0.188092,1071.000000,953.000000,-0.284139,-0.000899,20.151582,-5.079798,-0.046300,104.000000,-0.368180,-1.528746,35.576349,0.042929,1032.000000,0.032016,-0.054106,-2777.515181,0.000061,-0.000062,4272.460938,0.000000,1464.843750,-3.417495,7324.218750,-3.010607,5859.375000
ACC,T1,11-Jun,67.2,2048.000000,1024.000000,0.000000,0.791699,600.602236,1018.000000,-0.024012,0.579925,-1.050377,1042.000000,0.072035,-2323.943969,1033.000000,0.036018,-0.058010,-0.009345,-0.540264,889.000000,-0.000533,0.216106,1078.000000,941.000000,-0.332162,-0.000113,14.939186,-5.860191,-0.046246,98.000000,-0.440215,-1.346168,29.214309,0.040754,1033.000000,0.036018,-0.058010,-2323.943969,0.000064,-0.000066,3662.109375,0.000000,1220.703125,-3.687475,6469.726562,-3.196270,5249.023438
ACC,T1,12-Jun,67.2,2048.000000,1024.000000,0.000000,0.821575,591.168810,1018.000000,-0.024012,0.620695,-1.070411,1042.000000,0.072035,-2296.725735,1032.000000,0.032016,0.121426,-0.010496,-0.572279,881.000000,-0.001759,0.228111,1081.000000,935.000000,-0.356174,-0.001031,15.322801,-6.662618,-0.049820,97.000000,-0.468229,-1.462968,28.073434,0.036800,1033.000000,0.036018,-0.061086,-2285.893170,0.000070,-0.000071,3417.968750,0.000000,1220.703125,-3.121604,6103.515625,-3.052841,4882.812500
ACC,T1,15-Jun,67.2,2048.000000,1024.000000,0.000000,0.825169,583.465059,1017.000000,-0.028014,0.581657,-0.981659,1044.000000,0.080039,-2073.993100,1033.000000,0.036018,0.076300,-0.009423,-0.588287,877.000000,-0.003119,0.256125,1088.000000,935.000000,-0.356174,-0.000997,14.211290,-7.667084,-0.055900,94.000000,-0.480234,-1.274905,26.532558,0.019379,1033.000000,0.036018,0.076300,-2073.993100,0.000071,-0.000072,3295.898438,0.000000,1098.632812,-3.553463,5737.304688,-3.185198,4638.671875
ACC,T1,16-Jun,67.2,2048.000000,1024.000000,0.000000,0.789886,558.709248,1017.000000,-0.028014,0.562672,-0.937688,1044.000000,0.080039,-1994.842518,1033.000000,0.036018,0.039060,-0.009697,-0.588287,877.000000,-0.003143,0.256125,1088.000000,935.000000,-0.356174,-0.000721,13.412651,-7.731107,-0.056489,95.000000,-0.476233,-1.205004,27.015736,0.016080,1033.000000,0.036018,0.039060,-1994.842518,0.000068,-0.000068,3295.898438,0.000000,1098.632812,-3.518762,5737.304688,-3.171466,4638.671875
ACC,T1,17-Jun,67.2,2048.000000,1024.000000,0.000000,0.743940,505.437479,1017.000000,-0.028014,0.542548,-0.885736,1044.000000,0.080039,-1849.510061,1033.000000,0.036018,0.089660,-0.008941,-0.608297,872.000000,-0.002612,0.260127,1089.000000,932.000000,-0.368180,-0.000451,12.684425,-7.856407,-0.056480,93.000000,-0.496242,-1.159096,23.579140,0.028898,1034.000000,0.040020,-0.059080,-1810.981859,0.000066,-0.000068,3173.828125,0.000000,1098.632812,-3.184101,5493.164062,-3.139992,4394.531250
ACC,T1,18-Jun,67.2,2048.000000,1024.000000,0.000000,0.731961,494.378042,1017.000000,-0.028014,0.534400,-0.880826,1044.000000,0.080039,-1832.952649,1033.000000,0.036018,0.062624,-0.009260,-0.604295,873.000000,-0.002587,0.264129,1090.000000,932.000000,-0.368180,-0.001078,13.974244,-7.995433,-0.057925,95.000000,-0.488238,-1.139177,24.935356,0.020731,1033.000000,0.036018,0.062624,-1832.952649,0.000065,-0.000066,3173.828125,0.000000,1098.632812,-3.180229,5493.164062,-3.007881,4394.531250
ACC,T1,19-Jun,67.2,2048.000000,1024.000000,0.000000,0.719657,462.503503,1017.000000,-0.028014,0.530833,-0.868884,1045.000000,0.084041,-1754.925066,1033.000000,0.036018,0.103752,-0.008605,-0.620303,869.000000,-0.002826,0.272133,1092.000000,930.000000,-0.376184,-0.000615,13.213539,-8.312206,-0.059518,95.000000,-0.496242,-1.112138,25.212742,0.015854,1034.000000,0.040020,-0.036072,-1725.574664,0.000066,-0.000067,3173.828125,0.000000,976.562500,-3.928307,5371.093750,-3.069986,4394.531250
ACC,T1,20-Jun,67.2,2048.000000,1024.000000,0.000000,0.705152,441.954573,1017.000000,-0.028014,0.531558,-0.857922,1045.000000,0.084041,-1700.229073,1033.000000,0.036018,0.108565,-0.007908,-0.628307,867.000000,-0.002643,0.272133,1092.000000,930.000000,-0.376184,-0.000037,13.540023,-8.412477,-0.059864,94.000000,-0.500244,-1.108477,24.539684,0.018593,1034.000000,0.040020,-0.026966,-1681.502840,0.000066,-0.000067,3173.828125,0.000000,976.562500,-3.805508,5371.093750,-3.256469,4394.531250
ACC,T1,21-Jun,67.2,2048.000000,1024.000000,0.000000,0.720886,450.710493,1017.000000,-0.028014,0.540866,-0.877973,1045.000000,0.084041,-1721.619241,1033.000000,0.036018,0.132152,-0.008727,-0.620303,869.000000,-0.002959,0.272133,1092.000000,931.000000,-0.372182,-0.000125,13.934953,-8.596116,-0.061177,94.000000,-0.496242,-1.140468,23.975282,0.021837,1034.000000,0.040020,-0.004833,-1715.791752,0.000068,-0.000069,3173.828125,0.000000,976.562500,-3.840127,5371.093750,-3.257133,4394.531250
ACC,T1,22-Jun,67.2,2048.000000,1024.000000,0.000000,0.722281,450.917190,1017.000000,-0.028014,0.542965,-0.901618,1045.000000,0.084041,-1803.017129,1034.000000,0.040020,-0.003350,-0.008450,-0.620303,869.000000,-0.002717,0.268131,1091.000000,931.000000,-0.372182,-0.000301,14.628340,-8.615336,-0.061655,95.000000,-0.492240,-1.174274,24.571295,0.022858,1034.000000,0.040020,-0.003350,-1803.017129,0.000068,-0.000070,3173.828125,0.000000,976.562500,-3.940372,5371.093750,-3.159542,4394.531250
ACC,T1,23-Jun,67.2,2048.000000,1024.000000,0.000000,0.710920,439.657052,1017.000000,-0.028014,0.531805,-0.889130,1045.000000,0.084041,-1767.902449,1033.000000,0.036018,0.118623,-0.008197,-0.616301,870.000000,-0.002822,0.264129,1090.000000,931.000000,-0.372182,-0.001039,14.725419,-8.528882,-0.061442,96.000000,-0.488238,-1.153946,25.179748,0.020823,1034.000000,0.040020,-0.022109,-1760.626727,0.000067,-0.000068,3173.828125,0.000000,976.562500,-3.970670,5371.093750,-3.065223,4394.531250
ACC,T1,24-Jun,67.2,2048.000000,1024.000000,0.000000,0.697469,429.463613,1017.000000,-0.028014,0.525547,-0.873830,1045.000000,0.084041,-1717.622407,1033.000000,0.036018,0.103142,-0.008075,-0.604295,873.000000,-0.002905,0.264129,1090.000000,934.000000,-0.360176,-0.000143,14.528554,-8.296039,-0.060215,94.000000,-0.484236,-1.130444,25.270273,0.019475,1034.000000,0.040020,-0.033604,-1702.388428,0.000065,-0.000067,3173.828125,0.000000,976.562500,-4.113058,5371.093750,-3.005899,4394.531250
EXPT,T1,24-Jun,67.2,2048.000000,1024.000000,0.000000,0.697469,429.463613,1017.000000,-0.028014,0.525547,-0.873830,1045.000000,0.084041,-1717.622407,1033.000000,0.036018,0.103142,-0.008075,-0.604295,873.000000,-0.002905,0.264129,1090.000000,934.000000,-0.360176,-0.000143,14.528554,-8.296039,-0.060215,94.000000,-0.484236,-1.130444,25.270273,0.019475,1034.000000,0.040020,-0.033604,-1702.388428,0.000065,-0.000067,3173.828125,0.000000,976.562500,-4.113058,5371.093750,-3.005899,4394.531250
EXPT,T1,25-Jun,67.2,2048.000000,1024.000000,0.000000,0.795112,477.037303,1017.000000,-0.028014,0.602170,-0.980987,1046.000000,0.088043,-1957.551004,1034.000000,0.040020,0.042819,-0.009643,-0.644315,863.000000,-0.003621,0.288141,1096.000000,926.000000,-0.392191,-0.000767,14.997350,-9.522629,-0.066169,94.000000,-0.516252,-1.242452,23.855672,0.015731,1034.000000,0.040020,0.042819,-1957.551004,0.000079,-0.000080,3051.757812,0.000000,976.562500,-3.399633,5126.953125,-3.120614,4150.390625
ACC,T1,3-May,68.1,2048.000000,1024.000000,0.000000,0.699726,462.715374,1018.000000,-0.024012,0.532152,-1.088606,1040.000000,0.064031,-2349.356514,1032.000000,0.032016,-0.091887,-0.009213,-0.492240,901.000000,-0.002467,0.192094,1072.000000,950.000000,-0.296145,-0.000767,15.957700,-4.626741,-0.035177,97.000000,-0.408199,-1.426193,36.125066,0.033479,1031.000000,0.028014,0.090396,-2322.770187,0.000056,-0.000058,3906.250000,0.000000,1342.773438,-3.572659,7080.078125,-3.151837,5737.304688
ACC,T1,4-May,68.1,2048.000000,1024.000000,0.000000,0.681215,385.378676,1017.000000,-0.028014,0.523732,-1.017389,1043.000000,0.076037,-1888.241008,1033.000000,0.036018,0.012105,-0.008528,-0.556272,885.000000,-0.000290,0.228111,1081.000000,939.000000,-0.340166,-0.000696,13.407842,-4.954533,-0.035698,94.000000,-0.464227,-1.377002,27.934203,0.038550,1033.000000,0.036018,0.012105,-1888.241008,0.000063,-0.000067,3417.968750,0.000000,1220.703125,-3.160522,5859.375000,-3.097809,4638.671875
ACC,T1,5-May,68.1,2048.000000,1024.000000,0.000000,0.657307,310.665414,1015.000000,-0.036018,0.488342,-0.900445,1048.000000,0.096047,-1463.737368,1036.000000,0.048023,-0.066431,-0.007987,-0.656320,860.000000,-0.000406,0.284139,1095.000000,923.000000,-0.404197,-0.000300,10.713619,-5.491851,-0.034864,86.000000,-0.560274,-1.132962,21.846339,0.031299,1035.000000,0.044021,0.048578,-1454.320762,0.000073,-0.000075,2807.617188,0.000000,976.562500,-3.372177,4760.742188,-3.121492,3784.179688
ACC,T1,7-May,68.1,2048.000000,1024.000000,0.000000,0.719548,309.483269,1014.000000,-0.040020,0.535491,-0.874810,1053.000000,0.116057,-1152.745079,1039.000000,0.060029,-0.088230,-0.008660,-0.776379,830.000000,-0.002587,0.364178,1115.000000,905.000000,-0.476233,-0.000083,8.406414,-6.581309,-0.035078,79.000000,-0.660322,-1.153439,15.742044,0.036710,1038.000000,0.056027,0.003680,-1149.650094,0.000091,-0.000096,2319.335938,0.000000,732.421875,-4.244408,3906.250000,-3.280113,3173.828125
ACC,T1,8-May,68.1,2048.000000,1024.000000,0.000000,0.799370,358.438520,1014.000000,-0.040020,0.590454,-0.925787,1054.000000,0.120059,-1210.722963,1039.000000,0.060029,-0.069319,-0.009005,-0.800391,824.000000,-0.003436,0.380186,1119.000000,902.000000,-0.488238,-0.000371,9.369027,-7.342381,-0.037356,76.000000,-0.684334,-1.197065,15.057728,0.035596,1038.000000,0.056027,0.026994,-1205.647575,0.000101,-0.000106,2197.265625,0.000000,732.421875,-3.966490,3784.179688,-3.174349,3051.757812
ACC,T1,11-May,68.1,2048.000000,1024.000000,0.000000,0.732730,329.730391,1015.000000,-0.036018,0.553601,-0.919169,1052.000000,0.112055,-1276.449069,1037.000000,0.052025,-0.019481,-0.008588,-0.796389,825.000000,-0.002237,0.348170,1111.000000,900.000000,-0.496242,-0.000979,11.030564,-7.787402,-0.041174,81.000000,-0.672328,-1.158926,17.215035,0.030866,1037.000000,0.052025,-0.019481,-1276.449069,0.000091,-0.000096,2319.335938,0.000000,732.421875,-4.215928,4028.320312,-3.235827,3295.898438
ACC,T1,12-May,68.1,2048.000000,1024.000000,0.000000,0.739528,331.699733,1016.000000,-0.032016,0.586693,-0.968039,1051.000000,0.108053,-1376.731677,1037.000000,0.052025,-0.066556,-0.008594,-0.796389,825.000000,-0.002579,0.344168,1110.000000,899.000000,-0.500244,-0.000632,11.771374,-8.065214,-0.043530,80.000000,-0.680332,-1.229739,17.496045,0.030889,1036.000000,0.048023,0.042348,-1367.592904,0.000093,-0.000099,2319.335938,0.000000,732.421875,-4.157612,4028.320312,-3.111714,3295.898438
ACC,T1,14-May,68.1,2048.000000,1024.000000,0.000000,0.711580,336.416524,1016.000000,-0.032016,0.549555,-0.977802,1048.000000,0.096047,-1520.553549,1035.000000,0.044021,0.019877,-0.009050,-0.740362,839.000000,-0.002993,0.324158,1105.000000,908.000000,-0.464227,-0.000216,13.555958,-7.966036,-0.046749,84.000000,-0.628307,-1.287747,19.880167,0.021662,1035.000000,0.044021,0.019877,-1520.553549,0.000086,-0.000091,2563.476562,0.000000,854.492188,-3.239115,4394.531250,-3.157785,3540.039062
ACC,T1,15-May,68.1,2048.000000,1024.000000,0.000000,0.716937,349.255372,1016.000000,-0.032016,0.549780,-1.016055,1047.000000,0.092045,-1658.570917,1034.000000,0.040020,0.048363,-0.008748,-0.716350,845.000000,-0.003365,0.304149,1100.000000,911.000000,-0.452221,-0.001088,13.716043,-7.848617,-0.047770,87.000000,-0.604295,-1.337568,22.083827,0.018922,1034.000000,0.040020,0.048363,-1658.570917,0.000084,-0.000089,2685.546875,0.000000,854.492188,-3.563540,4638.671875,-3.260281,3784.179688
ACC,T1,18-May,68.1,2048.000000,1024.000000,0.000000,0.723764,387.279362,1017.000000,-0.028014,0.565822,-1.049793,1045.000000,0.084041,-1890.037657,1033.000000,0.036018,0.056363,-0.009903,-0.640313,864.000000,-0.002757,0.276135,1093.000000,924.000000,-0.400195,-0.000885,15.758602,-7.413630,-0.048816,91.000000,-0.536262,-1.333341,25.401739,0.016524,1033.000000,0.036018,0.056363,-1890.037657,0.000077,-0.000081,2929.687500,0.000000,976.562500,-3.332694,5126.953125,-3.120323,4150.390625
ACC,T1,19-May,68.1,2048.000000,1024.000000,0.000000,0.731011,377.047337,1017.000000,-0.028014,0.576513,-1.060906,1045.000000,0.084041,-1863.128708,1034.000000,0.040020,-0.036568,-0.009045,-0.660322,859.000000,-0.003753,0.280137,1094.000000,922.000000,-0.408199,-0.000380,15.891624,-7.731500,-0.049402,89.000000,-0.552270,-1.368901,23.247320,0.023774,1034.000000,0.040020,-0.036568,-1863.128708,0.000080,-0.000084,2929.687500,0.000000,976.562500,-3.066556,5004.882812,-3.109846,4028.320312
ACC,T1,20-May,68.1,2048.000000,1024.000000,0.000000,0.734869,391.641791,1017.000000,-0.028014,0.571446,-1.048019,1045.000000,0.084041,-1842.637785,1034.000000,0.040020,-0.038514,-0.009176,-0.652319,861.000000,-0.002882,0.280137,1094.000000,924.000000,-0.400195,-0.000281,15.437218,-7.570669,-0.048397,90.000000,-0.540264,-1.355382,23.481224,0.023462,1034.000000,0.040020,-0.038514,-1842.637785,0.000078,-0.000083,2929.687500,0.000000,976.562500,-3.220037,5004.882812,-3.002869,4028.320312
