period,treatement,treatdate,individual,npts,iP1,tP1,vP1,sS1,iS1,tS1,vS1,vP2,iP2,tP2,sS2,iS2,tS2,vS2,vT1,tT1,iT1,vT2,tT2,iT2,iZC1,tZC1,vZC1,sZC1,aP0,vP0,iP0,tP0,decay_a,decay_tau,decay_b,iZC2,tZC2,vZC2,sZC2,aP1,aP2,Fmax,Pmax,Flow,Plow,Fhigh,Phigh,Bndwidth
ACC,T8,29-May,67.1,2048.000000,1024.000000,0.000000,0.379738,283.128488,1018.000000,-0.024012,0.273822,-0.620043,1040.000000,0.064031,-1340.960536,1032.000000,0.032016,-0.074571,-0.005007,-0.392191,926.000000,-0.001253,0.192094,1072.000000,967.000000,-0.228111,-0.000753,13.431539,-2.213735,-0.019761,106.000000,-0.304149,-0.811516,34.240358,0.022965,1031.000000,0.028014,0.030024,-1329.007956,0.000027,-0.000034,4394.531250,0.000000,1464.843750,-3.676276,7324.218750,-3.020141,5859.375000
ACC,T8,30-May,67.1,2048.000000,1024.000000,0.000000,0.378842,280.509153,1018.000000,-0.024012,0.272277,-0.620099,1040.000000,0.064031,-1335.268013,1032.000000,0.032016,-0.063771,-0.005356,-0.384188,928.000000,-0.001040,0.192094,1072.000000,969.000000,-0.220107,-0.000051,13.248309,-2.216947,-0.019976,106.000000,-0.296145,-0.814674,33.574918,0.025517,1031.000000,0.028014,0.039115,-1314.265555,0.000027,-0.000034,3173.828125,0.000000,1586.914062,-3.107608,7324.218750,-3.029144,5737.304688
ACC,T8,31-May,67.1,2048.000000,1024.000000,0.000000,0.379828,285.568247,1018.000000,-0.024012,0.273041,-0.619968,1040.000000,0.064031,-1334.660009,1031.000000,0.028014,0.014977,-0.005450,-0.372182,931.000000,-0.001076,0.188092,1071.000000,970.000000,-0.216106,-0.000861,13.527499,-2.139317,-0.019766,107.000000,-0.288141,-0.813895,36.751236,0.020163,1031.000000,0.028014,0.014977,-1334.660009,0.000026,-0.000034,3173.828125,0.000000,1586.914062,-3.354288,7446.289062,-3.084050,5859.375000
EXPT,T8,31-May,67.1,2048.000000,1024.000000,0.000000,0.379828,285.568247,1018.000000,-0.024012,0.273041,-0.619968,1040.000000,0.064031,-1334.660009,1031.000000,0.028014,0.014977,-0.005450,-0.372182,931.000000,-0.001076,0.188092,1071.000000,970.000000,-0.216106,-0.000861,13.527499,-2.139317,-0.019766,107.000000,-0.288141,-0.813895,36.751236,0.020163,1031.000000,0.028014,0.014977,-1334.660009,0.000026,-0.000034,3173.828125,0.000000,1586.914062,-3.354288,7446.289062,-3.084050,5859.375000
EXPT,T8,1-Jun,67.1,2048.000000,1024.000000,0.000000,0.384818,285.394596,1018.000000,-0.024012,0.276209,-0.614345,1040.000000,0.064031,-1311.061236,1032.000000,0.032016,-0.057686,-0.005209,-0.396193,925.000000,-0.001042,0.200098,1074.000000,967.000000,-0.228111,-0.000755,13.153396,-2.332067,-0.020833,105.000000,-0.308150,-0.807462,34.016491,0.019089,1031.000000,0.028014,0.043633,-1292.265089,0.000027,-0.000035,4394.531250,0.000000,1586.914062,-3.027217,7202.148438,-3.017336,5615.234375
EXPT,T8,2-Jun,67.1,2048.000000,1024.000000,0.000000,0.378628,255.003398,1018.000000,-0.024012,0.286936,-0.620709,1042.000000,0.072035,-1201.210760,1033.000000,0.036018,-0.090564,-0.005237,-0.436213,915.000000,-0.000140,0.212104,1077.000000,961.000000,-0.252123,-0.000223,10.763904,-2.541821,-0.020899,102.000000,-0.344168,-0.783951,31.326188,0.021836,1032.000000,0.032016,0.003403,-1193.324171,0.000029,-0.000038,4028.320312,0.000000,1464.843750,-3.029813,6591.796875,-3.041932,5126.953125
EXPT,T8,3-Jun,67.1,2048.000000,1024.000000,0.000000,0.397491,238.158070,1017.000000,-0.028014,0.299936,-0.602378,1047.000000,0.092045,-916.860581,1034.000000,0.040020,-0.000900,-0.005216,-0.504246,898.000000,-0.000922,0.272133,1092.000000,952.000000,-0.288141,-0.000012,9.102277,-3.029751,-0.021668,97.000000,-0.400195,-0.775845,23.466691,0.020284,1034.000000,0.040020,-0.000900,-916.860581,0.000035,-0.000049,2319.335938,0.000000,1098.632812,-3.669852,5249.023438,-3.219457,4150.390625
EXPT,T8,4-Jun,67.1,2048.000000,1024.000000,0.000000,0.419902,242.603646,1016.000000,-0.032016,0.306143,-0.578575,1052.000000,0.112055,-699.177924,1034.000000,0.040020,0.097715,-0.005173,-0.516252,895.000000,-0.002968,0.368180,1116.000000,950.000000,-0.296145,-0.000525,9.556656,-3.440244,-0.025114,95.000000,-0.416203,-0.732487,19.090186,0.006985,1036.000000,0.048023,-0.013387,-691.048609,0.000038,-0.000061,1953.125000,0.000000,976.562500,-3.551724,4394.531250,-3.272407,3417.968750
EXPT,T8,5-Jun,67.1,2048.000000,1024.000000,0.000000,0.475011,253.339918,1015.000000,-0.036018,0.340064,-0.524522,1061.000000,0.148072,-598.827399,1034.000000,0.040020,0.200364,-0.005222,-0.568277,882.000000,-0.004051,0.584285,1170.000000,944.000000,-0.320156,-0.000531,9.022696,-4.239300,-0.028073,93.000000,-0.448219,-0.672519,13.072676,-0.002001,1038.000000,0.056027,0.012501,-530.588853,0.000048,-0.000082,1586.914062,0.000000,732.421875,-3.714268,3295.898438,-3.042540,2563.476562
EXPT,T8,6-Jun,67.1,2048.000000,1024.000000,0.000000,0.554580,272.308269,1014.000000,-0.040020,0.400974,-0.445117,1076.000000,0.208102,-566.534558,1035.000000,0.044021,0.253700,-0.005632,-0.588287,877.000000,-0.003960,0.872426,1242.000000,941.000000,-0.332162,-0.000456,10.719077,-4.990235,-0.032373,90.000000,-0.472231,-0.544625,6.947252,0.000913,1041.000000,0.068033,-0.001269,-418.290278,0.000062,-0.000119,1220.703125,0.000000,488.281250,-3.474895,2319.335938,-3.415616,1831.054688
EXPT,T8,7-Jun,67.1,2048.000000,1024.000000,0.000000,0.640563,333.433924,1014.000000,-0.040020,0.452551,-0.359001,1081.000000,0.228111,-572.547737,1035.000000,0.044021,0.326174,-0.005059,-0.596291,875.000000,-0.004316,1.012494,1277.000000,942.000000,-0.328160,-0.000006,10.242552,-5.769411,-0.037342,89.000000,-0.472231,-0.451855,5.363767,0.003775,1043.000000,0.076037,-0.001084,-364.989728,0.000072,-0.000119,1098.632812,0.000000,488.281250,-3.352191,2075.195312,-3.230172,1586.914062
EXPT,T8,8-Jun,67.1,2048.000000,1024.000000,0.000000,0.655498,335.192842,1014.000000,-0.040020,0.460437,-0.344268,1077.000000,0.212104,-586.467601,1034.000000,0.040020,0.378605,-0.005170,-0.592289,876.000000,-0.004464,1.008492,1276.000000,942.000000,-0.328160,-0.000664,11.911958,-6.093045,-0.039508,90.000000,-0.468229,-0.412868,5.759387,-0.000384,1043.000000,0.076037,0.001837,-375.611965,0.000074,-0.000105,1220.703125,0.000000,488.281250,-4.054854,2197.265625,-3.124508,1708.984375
ACC,T1,9-Jun,67.2,2048.000000,1024.000000,0.000000,0.417890,337.320483,1018.000000,-0.024012,0.298065,-0.581769,1040.000000,0.064031,-1398.020475,1032.000000,0.032016,-0.027326,-0.005195,-0.456223,910.000000,-0.000179,0.188092,1071.000000,953.000000,-0.284139,-0.000452,10.145153,-2.557036,-0.023305,104.000000,-0.368180,-0.769488,35.578255,0.021601,1032.000000,0.032016,-0.027326,-1398.020475,0.000031,-0.000031,4272.460938,0.000000,1464.843750,-3.417442,7324.218750,-3.010866,5859.375000
ACC,T1,11-Jun,67.2,2048.000000,1024.000000,0.000000,0.429783,326.002666,1018.000000,-0.024012,0.314936,-0.570217,1042.000000,0.072035,-1261.459333,1033.000000,0.036018,-0.031820,-0.005076,-0.540264,889.000000,-0.000285,0.216106,1078.000000,941.000000,-0.332162,-0.000059,8.113989,-3.181062,-0.025112,98.000000,-0.440215,-0.730355,29.210178,0.022122,1033.000000,0.036018,-0.031820,-1261.459333,0.000035,-0.000036,3662.109375,0.000000,1220.703125,-3.687442,6469.726562,-3.196623,5249.023438
ACC,T1,12-Jun,67.2,2048.000000,1024.000000,0.000000,0.433954,312.212821,1018.000000,-0.024012,0.327913,-0.565380,1042.000000,0.072035,-1213.135022,1032.000000,0.032016,0.063910,-0.005545,-0.572279,881.000000,-0.000930,0.228111,1081.000000,935.000000,-0.356174,-0.000543,8.097474,-3.519001,-0.026318,97.000000,-0.468229,-0.772664,28.078120,0.019424,1033.000000,0.036018,-0.032499,-1207.243329,0.000037,-0.000037,3417.968750,0.000000,1220.703125,-3.121406,6103.515625,-3.053132,4882.812500
ACC,T1,15-Jun,67.2,2048.000000,1024.000000,0.000000,0.456612,322.858610,1017.000000,-0.028014,0.321871,-0.543206,1044.000000,0.080039,-1147.671614,1033.000000,0.036018,0.042241,-0.005215,-0.588287,877.000000,-0.001723,0.256125,1088.000000,935.000000,-0.356174,-0.000550,7.860767,-4.242711,-0.030933,94.000000,-0.480234,-0.705480,26.531785,0.010722,1033.000000,0.036018,0.042241,-1147.671614,0.000039,-0.000040,3295.898438,0.000000,1098.632812,-3.553405,5737.304688,-3.185353,4638.671875
ACC,T1,16-Jun,67.2,2048.000000,1024.000000,0.000000,0.456708,323.051256,1017.000000,-0.028014,0.325396,-0.542169,1044.000000,0.080039,-1153.405771,1033.000000,0.036018,0.022406,-0.005610,-0.588287,877.000000,-0.001817,0.256125,1088.000000,935.000000,-0.356174,-0.000413,7.744904,-4.470047,-0.032661,95.000000,-0.476233,-0.696836,27.052181,0.009198,1033.000000,0.036018,0.022406,-1153.405771,0.000039,-0.000040,3295.898438,0.000000,1098.632812,-3.518737,5737.304688,-3.171455,4638.671875
ACC,T1,17-Jun,67.2,2048.000000,1024.000000,0.000000,0.456252,309.940247,1017.000000,-0.028014,0.332821,-0.543254,1044.000000,0.080039,-1134.401653,1033.000000,0.036018,0.054956,-0.005482,-0.608297,872.000000,-0.001597,0.260127,1089.000000,932.000000,-0.368180,-0.000278,7.773630,-4.817489,-0.034643,93.000000,-0.496242,-0.710928,23.581490,0.017718,1034.000000,0.040020,-0.036272,-1110.766187,0.000041,-0.000042,3173.828125,0.000000,1098.632812,-3.184189,5493.164062,-3.140744,4394.531250
ACC,T1,18-Jun,67.2,2048.000000,1024.000000,0.000000,0.453814,306.496429,1017.000000,-0.028014,0.331439,-0.546088,1044.000000,0.080039,-1136.357865,1033.000000,0.036018,0.038539,-0.005739,-0.604295,873.000000,-0.001604,0.264129,1090.000000,932.000000,-0.368180,-0.000666,8.652624,-4.957271,-0.035915,95.000000,-0.488238,-0.706192,24.942667,0.012827,1033.000000,0.036018,0.038539,-1136.357865,0.000040,-0.000041,3173.828125,0.000000,1098.632812,-3.179888,5493.164062,-3.008331,4394.531250
ACC,T1,19-Jun,67.2,2048.000000,1024.000000,0.000000,0.452863,291.025460,1017.000000,-0.028014,0.334044,-0.546770,1045.000000,0.084041,-1104.343708,1033.000000,0.036018,0.065292,-0.005416,-0.620303,869.000000,-0.001779,0.272133,1092.000000,930.000000,-0.376184,-0.000385,8.312605,-5.230630,-0.037455,95.000000,-0.496242,-0.699803,25.203588,0.010000,1034.000000,0.040020,-0.022695,-1085.870493,0.000042,-0.000042,3173.828125,0.000000,976.562500,-3.928279,5371.093750,-3.070045,4394.531250
ACC,T1,20-Jun,67.2,2048.000000,1024.000000,0.000000,0.451106,282.718311,1017.000000,-0.028014,0.340089,-0.548837,1045.000000,0.084041,-1087.745412,1033.000000,0.036018,0.069401,-0.005061,-0.628307,867.000000,-0.001689,0.272133,1092.000000,930.000000,-0.376184,-0.000021,8.664655,-5.382213,-0.038297,94.000000,-0.500244,-0.709212,24.562370,0.011828,1034.000000,0.040020,-0.017309,-1075.746736,0.000042,-0.000043,3173.828125,0.000000,976.562500,-3.805502,5371.093750,-3.256674,4394.531250
ACC,T1,21-Jun,67.2,2048.000000,1024.000000,0.000000,0.450763,281.829683,1017.000000,-0.028014,0.338236,-0.548974,1045.000000,0.084041,-1076.522963,1033.000000,0.036018,0.082593,-0.005456,-0.620303,869.000000,-0.001842,0.272133,1092.000000,931.000000,-0.372182,-0.000082,8.715188,-5.375394,-0.038257,94.000000,-0.496242,-0.713091,23.973373,0.013659,1034.000000,0.040020,-0.003063,-1072.860074,0.000042,-0.000043,3173.828125,0.000000,976.562500,-3.840136,5371.093750,-3.257398,4394.531250
ACC,T1,22-Jun,67.2,2048.000000,1024.000000,0.000000,0.444769,277.670526,1017.000000,-0.028014,0.334332,-0.555199,1045.000000,0.084041,-1110.302659,1034.000000,0.040020,-0.001995,-0.005202,-0.620303,869.000000,-0.001672,0.268131,1091.000000,931.000000,-0.372182,-0.000187,9.008352,-5.305196,-0.037967,95.000000,-0.492240,-0.723073,24.560573,0.014109,1034.000000,0.040020,-0.001995,-1110.302659,0.000042,-0.000043,3173.828125,0.000000,976.562500,-3.940435,5371.093750,-3.159562,4394.531250
ACC,T1,23-Jun,67.2,2048.000000,1024.000000,0.000000,0.444311,274.759679,1017.000000,-0.028014,0.332384,-0.555689,1045.000000,0.084041,-1104.888159,1033.000000,0.036018,0.074098,-0.005123,-0.616301,870.000000,-0.001764,0.264129,1090.000000,931.000000,-0.372182,-0.000650,9.198546,-5.330514,-0.038400,96.000000,-0.488238,-0.721084,25.195664,0.012836,1034.000000,0.040020,-0.013855,-1100.311031,0.000042,-0.000043,3173.828125,0.000000,976.562500,-3.970579,5371.093750,-3.065336,4394.531250
ACC,T1,24-Jun,67.2,2048.000000,1024.000000,0.000000,0.443869,273.299207,1017.000000,-0.028014,0.334494,-0.556087,1045.000000,0.084041,-1093.098239,1033.000000,0.036018,0.065517,-0.005142,-0.604295,873.000000,-0.001848,0.264129,1090.000000,934.000000,-0.360176,-0.000091,9.241976,-5.279738,-0.038320,94.000000,-0.484236,-0.719314,25.278646,0.012306,1034.000000,0.040020,-0.021511,-1083.320609,0.000041,-0.000043,3173.828125,0.000000,976.562500,-4.112938,5371.093750,-3.006093,4394.531250
EXPT,T1,24-Jun,67.2,2048.000000,1024.000000,0.000000,0.443869,273.299207,1017.000000,-0.028014,0.334494,-0.556087,1045.000000,0.084041,-1093.098239,1033.000000,0.036018,0.065517,-0.005142,-0.604295,873.000000,-0.001848,0.264129,1090.000000,934.000000,-0.360176,-0.000091,9.241976,-5.279738,-0.038320,94.000000,-0.484236,-0.719314,25.278646,0.012306,1034.000000,0.040020,-0.021511,-1083.320609,0.000041,-0.000043,3173.828125,0.000000,976.562500,-4.112938,5371.093750,-3.006093,4394.531250
EXPT,T1,25-Jun,67.2,2048.000000,1024.000000,0.000000,0.447574,268.528025,1017.000000,-0.028014,0.338965,-0.552195,1046.000000,0.088043,-1101.902670,1034.000000,0.040020,0.024101,-0.005427,-0.644315,863.000000,-0.002039,0.288141,1096.000000,926.000000,-0.392191,-0.000432,8.440847,-5.360339,-0.037247,94.000000,-0.516252,-0.699370,23.855443,0.008855,1034.000000,0.040020,0.024101,-1101.902670,0.000044,-0.000045,3051.757812,0.000000,976.562500,-3.399583,5126.953125,-3.120662,4150.390625
ACC,T1,3-May,68.1,2048.000000,1024.000000,0.000000,0.391100,258.619543,1018.000000,-0.024012,0.297421,-0.608463,1040.000000,0.064031,-1313.154536,1032.000000,0.032016,-0.051245,-0.005150,-0.492240,901.000000,-0.001381,0.192094,1072.000000,950.000000,-0.296145,-0.000430,8.918956,-2.586135,-0.019661,97.000000,-0.408199,-0.797178,36.116822,0.018733,1031.000000,0.028014,0.050632,-1298.202895,0.000032,-0.000032,3906.250000,0.000000,1342.773438,-3.572541,7080.078125,-3.151967,5737.304688
ACC,T1,4-May,68.1,2048.000000,1024.000000,0.000000,0.400920,226.808662,1017.000000,-0.028014,0.308233,-0.598769,1043.000000,0.076037,-1111.294654,1033.000000,0.036018,0.007133,-0.005019,-0.556272,885.000000,-0.000171,0.228111,1081.000000,939.000000,-0.340166,-0.000410,7.890692,-2.915925,-0.021009,94.000000,-0.464227,-0.810362,27.931802,0.022694,1033.000000,0.036018,0.007133,-1111.294654,0.000037,-0.000039,3417.968750,0.000000,1220.703125,-3.160520,5859.375000,-3.097812,4638.671875
ACC,T1,5-May,68.1,2048.000000,1024.000000,0.000000,0.421874,199.388797,1015.000000,-0.036018,0.313409,-0.577914,1048.000000,0.096047,-939.444163,1036.000000,0.048023,-0.042544,-0.005124,-0.656320,860.000000,-0.000262,0.284139,1095.000000,923.000000,-0.404197,-0.000193,6.875680,-3.524802,-0.022377,86.000000,-0.560274,-0.727185,21.851711,0.020058,1035.000000,0.044021,0.031264,-933.349628,0.000047,-0.000048,2807.617188,0.000000,976.562500,-3.372083,4760.742188,-3.121585,3784.179688
ACC,T1,7-May,68.1,2048.000000,1024.000000,0.000000,0.451222,194.071955,1014.000000,-0.040020,0.335813,-0.548569,1053.000000,0.116057,-722.823399,1039.000000,0.060029,-0.055385,-0.005428,-0.776379,830.000000,-0.001621,0.364178,1115.000000,905.000000,-0.476233,-0.000055,5.277879,-4.127234,-0.021999,79.000000,-0.660322,-0.723270,15.741931,0.023019,1038.000000,0.056027,0.002250,-720.904524,0.000057,-0.000060,2319.335938,0.000000,732.421875,-4.244406,3906.250000,-3.280192,3173.828125
ACC,T1,8-May,68.1,2048.000000,1024.000000,0.000000,0.463351,207.751904,1014.000000,-0.040020,0.342263,-0.536629,1054.000000,0.120059,-701.789407,1039.000000,0.060029,-0.040203,-0.005219,-0.800391,824.000000,-0.001991,0.380186,1119.000000,902.000000,-0.488238,-0.000213,5.425006,-4.256060,-0.021654,76.000000,-0.684334,-0.693867,15.058078,0.020629,1038.000000,0.056027,0.015624,-698.851801,0.000058,-0.000062,2197.265625,0.000000,732.421875,-3.966500,3784.179688,-3.174406,3051.757812
ACC,T1,11-May,68.1,2048.000000,1024.000000,0.000000,0.443208,199.416542,1015.000000,-0.036018,0.334838,-0.555965,1052.000000,0.112055,-771.925309,1037.000000,0.052025,-0.011633,-0.005199,-0.796389,825.000000,-0.001360,0.348170,1111.000000,900.000000,-0.496242,-0.000591,6.661282,-4.711151,-0.024909,81.000000,-0.672328,-0.701032,17.209588,0.018691,1037.000000,0.052025,-0.011633,-771.925309,0.000055,-0.000058,2319.335938,0.000000,732.421875,-4.215260,4028.320312,-3.236567,3295.898438
ACC,T1,12-May,68.1,2048.000000,1024.000000,0.000000,0.433040,194.222806,1016.000000,-0.032016,0.343556,-0.566849,1051.000000,0.108053,-806.164284,1037.000000,0.052025,-0.039018,-0.005033,-0.796389,825.000000,-0.001509,0.344168,1110.000000,899.000000,-0.500244,-0.000368,6.889761,-4.722648,-0.025490,80.000000,-0.680332,-0.720094,17.500708,0.018062,1036.000000,0.048023,0.024753,-800.820931,0.000055,-0.000058,2319.335938,0.000000,732.421875,-4.157663,4028.320312,-3.111701,3295.898438
ACC,T1,14-May,68.1,2048.000000,1024.000000,0.000000,0.420960,199.009967,1016.000000,-0.032016,0.325112,-0.578453,1048.000000,0.096047,-899.505149,1035.000000,0.044021,0.011752,-0.005353,-0.740362,839.000000,-0.001772,0.324158,1105.000000,908.000000,-0.464227,-0.000128,8.016914,-4.712864,-0.027657,84.000000,-0.628307,-0.761832,19.877146,0.012859,1035.000000,0.044021,0.011752,-899.505149,0.000051,-0.000054,2563.476562,0.000000,854.492188,-3.238883,4394.531250,-3.157872,3540.039062
ACC,T1,15-May,68.1,2048.000000,1024.000000,0.000000,0.413678,201.527891,1016.000000,-0.032016,0.317229,-0.586260,1047.000000,0.092045,-956.948884,1034.000000,0.040020,0.027853,-0.005049,-0.716350,845.000000,-0.001943,0.304149,1100.000000,911.000000,-0.452221,-0.000630,7.925405,-4.528951,-0.027566,87.000000,-0.604295,-0.771235,22.076190,0.010929,1034.000000,0.040020,0.027853,-956.948884,0.000048,-0.000051,2685.546875,0.000000,854.492188,-3.563434,4638.671875,-3.260359,3784.179688
ACC,T1,18-May,68.1,2048.000000,1024.000000,0.000000,0.407921,218.285734,1017.000000,-0.028014,0.318918,-0.591646,1045.000000,0.084041,-1065.177018,1033.000000,0.036018,0.031673,-0.005583,-0.640313,864.000000,-0.001549,0.276135,1093.000000,924.000000,-0.400195,-0.000500,8.876519,-4.178518,-0.027515,91.000000,-0.536262,-0.751574,25.427654,0.009243,1033.000000,0.036018,0.031673,-1065.177018,0.000043,-0.000046,2929.687500,0.000000,976.562500,-3.332843,5126.953125,-3.120431,4150.390625
ACC,T1,19-May,68.1,2048.000000,1024.000000,0.000000,0.407506,210.189277,1017.000000,-0.028014,0.321392,-0.591407,1045.000000,0.084041,-1038.591066,1034.000000,0.040020,-0.020453,-0.005043,-0.660322,859.000000,-0.002092,0.280137,1094.000000,922.000000,-0.408199,-0.000211,8.855808,-4.309898,-0.027539,90.000000,-0.548268,-0.763083,23.248968,0.013248,1034.000000,0.040020,-0.020453,-1038.591066,0.000045,-0.000047,2929.687500,0.000000,976.562500,-3.066524,5004.882812,-3.109818,4028.320312
ACC,T1,20-May,68.1,2048.000000,1024.000000,0.000000,0.411901,219.543918,1017.000000,-0.028014,0.320283,-0.587388,1045.000000,0.084041,-1032.702010,1034.000000,0.040020,-0.021593,-0.005141,-0.652319,861.000000,-0.001616,0.280137,1094.000000,924.000000,-0.400195,-0.000160,8.651228,-4.243222,-0.027126,90.000000,-0.540264,-0.759646,23.481133,0.013137,1034.000000,0.040020,-0.021593,-1032.702010,0.000044,-0.000047,2929.687500,0.000000,976.562500,-3.220193,5004.882812,-3.002710,4028.320312
ACC,T1,21-May,68.1,2048.000000,1024.000000,0.000000,0.411586,223.917470,1017.000000,-0.028014,0.318313,-0.587647,1045.000000,0.084041,-1074.448937,1033.000000,0.036018,0.036334,-0.005343,-0.632309,866.000000,-0.001575,0.272133,1092.000000,927.000000,-0.388190,-0.000540,9.034813,-4.152005,-0.027026,91.000000,-0.524256,-0.748414,26.150977,0.008446,1033.000000,0.036018,0.036334,-1074.448937,0.000043,-0.000045,3051.757812,0.000000,976.562500,-3.534704,5249.023438,-3.161499,4272.460938
ACC,T1,22-May,68.1,2048.000000,1024.000000,0.000000,0.411749,227.246759,1017.000000,-0.028014,0.314648,-0.587614,1045.000000,0.084041,-1075.878292,1033.000000,0.036018,0.039299,-0.005124,-0.628307,867.000000,-0.001816,0.268131,1091.000000,929.000000,-0.380186,-0.000091,9.062449,-4.097714,-0.026537,91.000000,-0.516252,-0.750514,26.572291,0.008519,1033.000000,0.036018,0.039299,-1075.878292,0.000042,-0.000044,3051.757812,0.000000,976.562500,-3.646492,5249.023438,-3.054623,4272.460938
ACC,T1,23-May,68.1,2048.000000,1024.000000,0.000000,0.412927,228.085541,1017.000000,-0.028014,0.319301,-0.586585,1045.000000,0.084041,-1070.929627,1033.000000,0.036018,0.036458,-0.005126,-0.628307,867.000000,-0.001663,0.272133,1092.000000,929.000000,-0.380186,-0.000513,8.964664,-4.075951,-0.026074,91.000000,-0.516252,-0.746773,25.667617,0.009195,1033.000000,0.036018,0.036458,-1070.929627,0.000042,-0.000045,3051.757812,0.000000,976.562500,-3.630087,5249.023438,-3.122888,4272.460938
ACC,T1,24-May,68.1,2048.000000,1024.000000,0.000000,0.415818,237.617743,1017.000000,-0.028014,0.315773,-0.583697,1044.000000,0.080039,-1090.735567,1033.000000,0.036018,0.031559,-0.005286,-0.608297,872.000000,-0.001386,0.264129,1090.000000,933.000000,-0.364178,-0.000547,9.044680,-3.968377,-0.025550,93.000000,-0.492240,-0.761125,24.801132,0.014126,1033.000000,0.036018,0.031559,-1090.735567,0.000041,-0.000044,3173.828125,0.000000,976.562500,-4.022102,5371.093750,-3.069237,4394.531250
ACC,T1,25-May,68.1,2048.000000,1024.000000,0.000000,0.419390,238.205358,1017.000000,-0.028014,0.320302,-0.580001,1045.000000,0.084041,-1084.336267,1033.000000,0.036018,0.051437,-0.005701,-0.608297,872.000000,-0.001409,0.268131,1091.000000,933.000000,-0.364178,-0.000258,8.773373,-3.937917,-0.025129,91.000000,-0.500244,-0.741537,25.647299,0.010676,1034.000000,0.040020,-0.034534,-1082.026551,0.000041,-0.000044,3051.757812,0.000000,976.562500,-3.941288,5371.093750,-3.192727,4394.531250
ACC,T1,26-May,68.1,2048.000000,1024.000000,0.000000,0.419899,237.262442,1017.000000,-0.028014,0.322293,-0.579741,1044.000000,0.080039,-1092.697933,1033.000000,0.036018,0.036541,-0.005215,-0.604295,873.000000,-0.001378,0.264129,1090.000000,934.000000,-0.360176,-0.000086,8.640158,-3.925121,-0.025441,93.000000,-0.488238,-0.755678,24.723554,0.014157,1033.000000,0.036018,0.036541,-1092.697933,0.000041,-0.000043,3173.828125,0.000000,976.562500,-4.074844,5371.093750,-3.062888,4394.531250
ACC,T1,27-May,68.1,2048.000000,1024.000000,0.000000,0.420809,246.625835,1017.000000,-0.028014,0.320781,-0.579173,1044.000000,0.080039,-1116.984589,1033.000000,0.036018,0.014872,-0.005267,-0.588287,877.000000,-0.001452,0.264129,1090.000000,936.000000,-0.352172,-0.000696,9.246218,-3.784035,-0.024916,92.000000,-0.484236,-0.748716,26.868832,0.008571,1033.000000,0.036018,0.014872,-1116.984589,0.000040,-0.000042,3173.828125,0.000000,1098.632812,-3.220048,5493.164062,-3.007980,4394.531250
ACC,T1,28-May,68.1,2048.000000,1024.000000,0.000000,0.420509,245.270420,1017.000000,-0.028014,0.318013,-0.579459,1044.000000,0.080039,-1116.230726,1033.000000,0.036018,0.025874,-0.005032,-0.588287,877.000000,-0.001615,0.260127,1089.000000,936.000000,-0.352172,-0.000825,9.208382,-3.770599,-0.025052,93.000000,-0.480234,-0.752945,26.927681,0.009533,1033.000000,0.036018,0.025874,-1116.230726,0.000040,-0.000042,3295.898438,0.000000,1098.632812,-3.239461,5615.234375,-3.231568,4516.601562
ACC,T1,29-May,68.1,2048.000000,1024.000000,0.000000,0.418960,248.063055,1017.000000,-0.028014,0.316963,-0.580742,1044.000000,0.080039,-1126.289926,1033.000000,0.036018,0.009950,-0.005318,-0.576281,880.000000,-0.001873,0.260127,1089.000000,938.000000,-0.344168,-0.000503,9.542133,-3.680031,-0.024708,93.000000,-0.472231,-0.747552,27.648254,0.007668,1033.000000,0.036018,0.009950,-1126.289926,0.000039,-0.000042,3295.898438,0.000000,1098.632812,-3.365406,5615.234375,-3.085724,4516.601562
ACC,T1,30-May,68.1,2048.000000,1024.000000,0.000000,0.419611,244.317934,1017.000000,-0.028014,0.316681,-0.579365,1044.000000,0.080039,-1131.696535,1033.000000,0.036018,0.013579,-0.005708,-0.580283,879.000000,-0.001695,0.260127,1089.000000,937.000000,-0.348170,-0.000004,9.208859,-3.742180,-0.025138,93.000000,-0.476233,-0.746285,28.434002,0.006525,1033.000000,0.036018,0.013579,-1131.696535,0.000040,-0.000041,3295.898438,0.000000,1098.632812,-3.244101,5615.234375,-3.054143,4516.601562
ACC,T1,31-May,68.1,2048.000000,1024.000000,0.000000,0.423830,270.898862,1017.000000,-0.028014,0.307585,-0.575777,1042.000000,0.072035,-1206.878302,1032.000000,0.032016,0.049014,-0.005239,-0.540264,889.000000,-0.001678,0.244119,1085.000000,944.000000,-0.320156,-0.000456,9.834163,-3.518816,-0.024816,96.000000,-0.436213,-0.776440,29.995355,0.007036,1033.000000,0.036018,-0.046948,-1197.453948,0.000036,-0.000038,3540.039062,0.000000,1220.703125,-3.094588,6103.515625,-3.130816,4882.812500
EXPT,T1,31-May,68.1,2048.000000,1024.000000,0.000000,0.423830,270.898862,1017.000000,-0.028014,0.307585,-0.575777,1042.000000,0.072035,-1206.878302,1032.000000,0.032016,0.049014,-0.005239,-0.540264,889.000000,-0.001678,0.244119,1085.000000,944.000000,-0.320156,-0.000456,9.834163,-3.518816,-0.024816,96.000000,-0.436213,-0.776440,29.995355,0.007036,1033.000000,0.036018,-0.046948,-1197.453948,0.000036,-0.000038,3540.039062,0.000000,1220.703125,-3.094588,6103.515625,-3.130816,4882.812500
